Date,Close
4/10/2017 16:00:00,44.97
4/11/2017 16:00:00,45.29
4/12/2017 16:00:00,45.05
4/13/2017 16:00:00,44.03
4/17/2017 16:00:00,44.35
4/18/2017 16:00:00,44.41
4/19/2017 16:00:00,45.08
4/20/2017 16:00:00,45.93
4/21/2017 16:00:00,45.53
4/24/2017 16:00:00,46.81
4/25/2017 16:00:00,46.73
4/26/2017 16:00:00,46.37
4/27/2017 16:00:00,45.74
4/28/2017 16:00:00,45.44
5/1/2017 16:00:00,45.4
5/2/2017 16:00:00,47.83
5/3/2017 16:00:00,48.31
5/4/2017 16:00:00,48.64
5/5/2017 16:00:00,48.7
5/8/2017 16:00:00,48.52
5/9/2017 16:00:00,49.56
5/10/2017 16:00:00,49.97
5/11/2017 16:00:00,49.69
5/12/2017 16:00:00,48.99
5/15/2017 16:00:00,49.51
5/16/2017 16:00:00,49.51
5/17/2017 16:00:00,47.74
5/18/2017 16:00:00,47.66
5/19/2017 16:00:00,48.2
5/22/2017 16:00:00,48.49
5/23/2017 16:00:00,48.59
5/24/2017 16:00:00,48.87
5/25/2017 16:00:00,50.4
5/26/2017 16:00:00,50.8
5/30/2017 16:00:00,49.06
5/31/2017 16:00:00,49.13
6/1/2017 16:00:00,49.85
6/2/2017 16:00:00,51.19
6/5/2017 16:00:00,51.39
6/6/2017 16:00:00,51.23
6/7/2017 16:00:00,52.27
6/8/2017 16:00:00,52.84
6/9/2017 16:00:00,53.01
6/12/2017 16:00:00,52.25
6/13/2017 16:00:00,51.87
6/14/2017 16:00:00,51.91
6/15/2017 16:00:00,51.56
6/16/2017 16:00:00,52
6/19/2017 16:00:00,52.51
6/20/2017 16:00:00,51.76
6/21/2017 16:00:00,52.27
6/22/2017 16:00:00,52.81
6/23/2017 16:00:00,52.92
6/26/2017 16:00:00,52.87
6/27/2017 16:00:00,52.84
6/28/2017 16:00:00,53.84
6/29/2017 16:00:00,53.87
6/30/2017 16:00:00,53.74
7/3/2017 16:00:00,54.06
7/5/2017 16:00:00,54.33
7/6/2017 16:00:00,54.37
7/7/2017 16:00:00,55.46
7/10/2017 16:00:00,54.81
7/11/2017 16:00:00,54.28
7/12/2017 16:00:00,55.48
7/13/2017 16:00:00,54.5
7/14/2017 16:00:00,55.13
7/17/2017 16:00:00,54.64
7/18/2017 16:00:00,53.96
7/19/2017 16:00:00,53.79
7/20/2017 16:00:00,52.83
7/21/2017 16:00:00,52.26
7/24/2017 16:00:00,51.53
7/25/2017 16:00:00,51.14
7/26/2017 16:00:00,51.13
7/27/2017 16:00:00,50.08
7/28/2017 16:00:00,50.33
7/31/2017 16:00:00,49.36
8/1/2017 16:00:00,50.07
8/2/2017 16:00:00,50.01
8/3/2017 16:00:00,50.57
8/4/2017 16:00:00,50.61
8/7/2017 16:00:00,50.75
8/8/2017 16:00:00,50.31
8/9/2017 16:00:00,49.67
8/10/2017 16:00:00,49.04
8/11/2017 16:00:00,49.48
8/14/2017 16:00:00,50.07
8/15/2017 16:00:00,49.92
8/16/2017 16:00:00,50.13
8/17/2017 16:00:00,47.53
8/18/2017 16:00:00,47.53
8/21/2017 16:00:00,47.81
8/22/2017 16:00:00,47.15
8/23/2017 16:00:00,46.18
8/24/2017 16:00:00,45.21
8/25/2017 16:00:00,46.68
8/28/2017 16:00:00,46.95
8/29/2017 16:00:00,46.62
8/30/2017 16:00:00,46.83
8/31/2017 16:00:00,47.19
9/1/2017 16:00:00,47.52
9/5/2017 16:00:00,45.84
9/6/2017 16:00:00,47.39
9/7/2017 16:00:00,47.12
9/8/2017 16:00:00,47.45
9/11/2017 16:00:00,48.82
9/12/2017 16:00:00,49.04
9/13/2017 16:00:00,48.98
9/14/2017 16:00:00,48.27
9/15/2017 16:00:00,48.25
9/18/2017 16:00:00,47.96
9/19/2017 16:00:00,47.9
9/20/2017 16:00:00,48.04
9/21/2017 16:00:00,48.16
9/22/2017 16:00:00,48.47
9/25/2017 16:00:00,48.32
9/26/2017 16:00:00,48.5
9/27/2017 16:00:00,47.72
9/28/2017 16:00:00,48.31
9/29/2017 16:00:00,48.22
10/2/2017 16:00:00,48.07
10/3/2017 16:00:00,51.25
10/4/2017 16:00:00,51.56
10/5/2017 16:00:00,51.68
10/6/2017 16:00:00,52.01
10/9/2017 16:00:00,51.74
10/10/2017 16:00:00,52.7
10/11/2017 16:00:00,53.07
10/12/2017 16:00:00,53.11
10/13/2017 16:00:00,53.96
10/16/2017 16:00:00,53.62
10/17/2017 16:00:00,52.76
10/18/2017 16:00:00,52.86
10/19/2017 16:00:00,52.27
10/20/2017 16:00:00,53.27
10/23/2017 16:00:00,52.28
10/24/2017 16:00:00,53.18
10/25/2017 16:00:00,52.24
10/26/2017 16:00:00,50.93
10/27/2017 16:00:00,50.56
10/30/2017 16:00:00,50.33
10/31/2017 16:00:00,50.03
11/1/2017 16:00:00,50.35
11/2/2017 16:00:00,50.34
11/3/2017 16:00:00,50.4
11/6/2017 16:00:00,50.57
11/7/2017 16:00:00,49.91
11/8/2017 16:00:00,50.06
11/9/2017 16:00:00,49.19
11/10/2017 16:00:00,48.89
11/13/2017 16:00:00,48.86
11/14/2017 16:00:00,48.9
11/15/2017 16:00:00,49.33
11/16/2017 16:00:00,50.45
11/17/2017 16:00:00,49.82
11/20/2017 16:00:00,49.79
11/21/2017 16:00:00,50.67
11/22/2017 16:00:00,50.41
11/24/2017 13:00:00,50.11
11/27/2017 16:00:00,49.59
11/28/2017 16:00:00,50.58
11/29/2017 16:00:00,52.1
11/30/2017 16:00:00,52.92
12/1/2017 16:00:00,52.06
12/4/2017 16:00:00,52.91
12/5/2017 16:00:00,52.39
12/6/2017 16:00:00,52.3
12/7/2017 16:00:00,53.41
12/8/2017 16:00:00,53.46
12/11/2017 16:00:00,54.37
12/12/2017 16:00:00,53.62
12/13/2017 16:00:00,53.63
12/14/2017 16:00:00,55.25
12/15/2017 16:00:00,56.1
12/18/2017 16:00:00,56.07
12/19/2017 16:00:00,55.75
12/20/2017 16:00:00,56.22
12/21/2017 16:00:00,56.03
12/22/2017 16:00:00,56.03
12/26/2017 16:00:00,56.43
12/27/2017 16:00:00,56.12
12/28/2017 16:00:00,56.35
12/29/2017 16:00:00,56
1/2/2018 16:00:00,56.74
1/3/2018 16:00:00,55.69
1/4/2018 16:00:00,55.69
1/5/2018 16:00:00,55.97
1/8/2018 16:00:00,54.68
1/9/2018 16:00:00,54.17
1/10/2018 16:00:00,55.86
1/11/2018 16:00:00,58.52
1/12/2018 16:00:00,59.83
1/16/2018 16:00:00,59.35
1/17/2018 16:00:00,59.72
1/18/2018 16:00:00,59.45
1/19/2018 16:00:00,60.01
1/22/2018 16:00:00,60.13
1/23/2018 16:00:00,59.93
1/24/2018 16:00:00,56.8
1/25/2018 16:00:00,54.81
1/26/2018 16:00:00,55.26
1/29/2018 16:00:00,55.76
1/30/2018 16:00:00,56.12
1/31/2018 16:00:00,56.77
2/1/2018 16:00:00,56.42
2/2/2018 16:00:00,54.62
2/5/2018 16:00:00,52.52
2/6/2018 16:00:00,53.1
2/7/2018 16:00:00,53.85
2/8/2018 16:00:00,51.23
2/9/2018 16:00:00,50.46
2/12/2018 16:00:00,52.05
2/13/2018 16:00:00,52.17
2/14/2018 16:00:00,52.2
2/15/2018 16:00:00,52.95
2/16/2018 16:00:00,52.85
2/20/2018 16:00:00,52.47
2/21/2018 16:00:00,53.16
2/22/2018 16:00:00,52.55
2/23/2018 16:00:00,53.46
2/26/2018 16:00:00,54.69
2/27/2018 16:00:00,53.62
2/28/2018 16:00:00,53.9
3/1/2018 16:00:00,53.35
3/2/2018 16:00:00,53.26
3/5/2018 16:00:00,53.79
3/6/2018 16:00:00,53.84
3/7/2018 16:00:00,53.53
3/8/2018 16:00:00,54.64
3/9/2018 16:00:00,56.09
3/12/2018 16:00:00,56.16
3/13/2018 16:00:00,56.59
3/14/2018 16:00:00,56.15
3/15/2018 16:00:00,56.34
3/16/2018 16:00:00,56.69
3/19/2018 16:00:00,55.96
3/20/2018 16:00:00,56.5
3/21/2018 16:00:00,55.95
3/22/2018 16:00:00,54.67
3/23/2018 16:00:00,53.9
3/26/2018 16:00:00,55.06
3/27/2018 16:00:00,54.26
3/28/2018 16:00:00,53.93
3/29/2018 16:00:00,54.81
4/2/2018 16:00:00,51.95
4/3/2018 16:00:00,53.72
4/4/2018 16:00:00,53.86
4/5/2018 16:00:00,54.21
4/6/2018 16:00:00,53.05
4/9/2018 16:00:00,52.56
4/10/2018 16:00:00,52.36
4/11/2018 16:00:00,51.47
4/12/2018 16:00:00,52.98
4/13/2018 16:00:00,52.92
4/16/2018 16:00:00,54.3
4/17/2018 16:00:00,54.55
4/18/2018 16:00:00,55.21
4/19/2018 16:00:00,55.07
4/20/2018 16:00:00,55.4
4/23/2018 16:00:00,54.61
4/24/2018 16:00:00,53.81
4/25/2018 16:00:00,54.65
4/26/2018 16:00:00,53.13
4/27/2018 16:00:00,53.5
4/30/2018 16:00:00,52.22
5/1/2018 16:00:00,52.74
5/2/2018 16:00:00,52.36
5/3/2018 16:00:00,51.79
5/4/2018 16:00:00,52.34
5/7/2018 16:00:00,51.9
5/8/2018 16:00:00,52.37
5/9/2018 16:00:00,51.62
5/10/2018 16:00:00,52.06
5/11/2018 16:00:00,52.9
5/14/2018 16:00:00,52.09
5/15/2018 16:00:00,52.37
5/16/2018 16:00:00,53.48
5/17/2018 16:00:00,53.1
5/18/2018 16:00:00,52.95
5/21/2018 16:00:00,53.98
5/22/2018 16:00:00,53.52
5/23/2018 16:00:00,53.4
5/24/2018 16:00:00,54.4
5/25/2018 16:00:00,55.87
5/29/2018 16:00:00,54.23
5/30/2018 16:00:00,54.31
5/31/2018 16:00:00,54.05
6/1/2018 16:00:00,54.42
6/4/2018 16:00:00,55.19
6/5/2018 16:00:00,54.67
6/6/2018 16:00:00,54.17
6/7/2018 16:00:00,53.46
6/8/2018 16:00:00,54.09
6/11/2018 16:00:00,54.89
6/12/2018 16:00:00,54.55
6/13/2018 16:00:00,54.65
6/14/2018 16:00:00,54.9
6/15/2018 16:00:00,55.18
6/18/2018 16:00:00,54.8
6/19/2018 16:00:00,53.78
6/20/2018 16:00:00,53.84
6/21/2018 16:00:00,53.73
6/22/2018 16:00:00,52.72
6/25/2018 16:00:00,51.31
6/26/2018 16:00:00,51.07
6/27/2018 16:00:00,49.89
6/28/2018 16:00:00,49.8
6/29/2018 16:00:00,49.54
7/2/2018 16:00:00,49.92
7/3/2018 13:00:00,48.78
7/5/2018 16:00:00,49.26
7/6/2018 16:00:00,49.58
7/9/2018 16:00:00,50.51
7/10/2018 16:00:00,50.6
7/11/2018 16:00:00,49.84
7/12/2018 16:00:00,50.73
7/13/2018 16:00:00,50.77
7/16/2018 16:00:00,50.67
7/17/2018 16:00:00,51.14
7/18/2018 16:00:00,52.8
7/19/2018 16:00:00,53
7/20/2018 16:00:00,51.99
7/23/2018 16:00:00,52.24
7/24/2018 16:00:00,51.68
7/25/2018 16:00:00,51.66
7/26/2018 16:00:00,53.98
7/27/2018 16:00:00,54.46
7/30/2018 16:00:00,53.79
7/31/2018 16:00:00,54.42
8/1/2018 16:00:00,53.59
8/2/2018 16:00:00,53.91
8/3/2018 16:00:00,54.26
8/6/2018 16:00:00,54.42
8/7/2018 16:00:00,54.7
8/8/2018 16:00:00,55.23
8/9/2018 16:00:00,55.34
8/10/2018 16:00:00,54.71
8/13/2018 16:00:00,54.22
8/14/2018 16:00:00,54.76
8/15/2018 16:00:00,55.23
8/16/2018 16:00:00,55.45
8/17/2018 16:00:00,55.65
8/20/2018 16:00:00,57.42
8/21/2018 16:00:00,57.6
8/22/2018 16:00:00,56.91
8/23/2018 16:00:00,56.94
8/24/2018 16:00:00,57.18
8/27/2018 16:00:00,57.75
8/28/2018 16:00:00,58.79
8/29/2018 16:00:00,58.52
8/30/2018 16:00:00,58.44
8/31/2018 16:00:00,58.48
9/4/2018 16:00:00,58.88
9/5/2018 16:00:00,57.21
9/6/2018 16:00:00,56.44
9/7/2018 16:00:00,56.86
9/10/2018 16:00:00,57.56
9/11/2018 16:00:00,58.27
9/12/2018 16:00:00,57.39
9/13/2018 16:00:00,57.82
9/14/2018 16:00:00,57.93
9/17/2018 16:00:00,57.96
9/18/2018 16:00:00,57.83
9/19/2018 16:00:00,57.9
9/20/2018 16:00:00,58.13
9/21/2018 16:00:00,59.61
9/24/2018 16:00:00,57.41
9/25/2018 16:00:00,57.1
9/26/2018 16:00:00,57.51
9/27/2018 16:00:00,58
9/28/2018 16:00:00,57.83
10/1/2018 16:00:00,56.6
10/2/2018 16:00:00,54.69
10/3/2018 16:00:00,54.32
10/4/2018 16:00:00,53.56
10/5/2018 16:00:00,52.7
10/8/2018 16:00:00,52.14
10/9/2018 16:00:00,50.86
10/10/2018 16:00:00,49.71
10/11/2018 16:00:00,51.48
10/12/2018 16:00:00,52.05
10/15/2018 16:00:00,51.84
10/16/2018 16:00:00,53.11
10/17/2018 16:00:00,54.3
10/18/2018 16:00:00,53.13
10/19/2018 16:00:00,53.39
10/22/2018 16:00:00,54.24
10/23/2018 16:00:00,53.45
10/24/2018 16:00:00,51.51
10/25/2018 16:00:00,53.71
10/26/2018 16:00:00,53.28
10/29/2018 16:00:00,53.42
10/30/2018 16:00:00,55.12
10/31/2018 16:00:00,54.73
11/1/2018 16:00:00,56.04
11/2/2018 16:00:00,56.12
11/5/2018 16:00:00,56.05
11/6/2018 16:00:00,55.47
11/7/2018 16:00:00,56.79
11/8/2018 16:00:00,56.73
11/9/2018 16:00:00,56.65
11/12/2018 16:00:00,56.7
11/13/2018 16:00:00,56.82
11/14/2018 16:00:00,56.43
11/15/2018 16:00:00,56.1
11/16/2018 16:00:00,55.9
11/19/2018 16:00:00,56.19
11/20/2018 16:00:00,55.41
11/21/2018 16:00:00,55.97
11/23/2018 13:00:00,57.16
11/26/2018 16:00:00,56.71
11/27/2018 16:00:00,58.31
11/28/2018 16:00:00,58.87
11/29/2018 16:00:00,58.86
11/30/2018 16:00:00,60.71
12/3/2018 16:00:00,60.12
12/4/2018 16:00:00,56.94
12/6/2018 16:00:00,58.08
12/7/2018 16:00:00,56.07
12/10/2018 16:00:00,56.32
12/11/2018 16:00:00,55.89
12/12/2018 16:00:00,56.27
12/13/2018 16:00:00,53.55
12/14/2018 16:00:00,53.51
12/17/2018 16:00:00,52.39
12/18/2018 16:00:00,52.95
12/19/2018 16:00:00,51.93
12/20/2018 16:00:00,50.91
12/21/2018 16:00:00,49.45
12/24/2018 13:00:00,47.96
12/26/2018 16:00:00,50.41
12/27/2018 16:00:00,50.5
12/28/2018 16:00:00,50.18
12/31/2018 16:00:00,49.9
1/2/2019 16:00:00,50.09
1/3/2019 16:00:00,45.61
1/4/2019 16:00:00,47.79
1/7/2019 16:00:00,47.85
1/8/2019 16:00:00,47.47
1/9/2019 16:00:00,48.47
1/10/2019 16:00:00,48.73
1/11/2019 16:00:00,48.56
1/14/2019 16:00:00,47.75
1/15/2019 16:00:00,47.83
1/16/2019 16:00:00,47.5
1/17/2019 16:00:00,48.22
1/18/2019 16:00:00,48.11
1/22/2019 16:00:00,47.1
1/23/2019 16:00:00,47.3
1/24/2019 16:00:00,47.52
1/25/2019 16:00:00,47.69
1/28/2019 16:00:00,48.01
1/29/2019 16:00:00,48.22
1/30/2019 16:00:00,50.27
1/31/2019 16:00:00,49.43
2/1/2019 16:00:00,49.92
2/4/2019 16:00:00,50.34
2/5/2019 16:00:00,50.54
2/6/2019 16:00:00,50.52
2/7/2019 16:00:00,50.41
2/8/2019 16:00:00,50.47
2/11/2019 16:00:00,50.61
2/12/2019 16:00:00,49.89
2/13/2019 16:00:00,50.41
2/14/2019 16:00:00,50.48
2/15/2019 16:00:00,51.08
2/19/2019 16:00:00,51.82
2/20/2019 16:00:00,51.24
2/21/2019 16:00:00,51.48
2/22/2019 16:00:00,51.52
2/25/2019 16:00:00,51.41
2/26/2019 16:00:00,51.12
2/27/2019 16:00:00,50.43
2/28/2019 16:00:00,49.58
3/1/2019 16:00:00,48.96
3/4/2019 16:00:00,48.79
3/5/2019 16:00:00,49.72
3/6/2019 16:00:00,49.71
3/7/2019 16:00:00,49.59
3/8/2019 16:00:00,49.59
3/11/2019 16:00:00,51.12
3/12/2019 16:00:00,50.67
3/13/2019 16:00:00,51.02
3/14/2019 16:00:00,50.94
3/15/2019 16:00:00,51.19
3/18/2019 16:00:00,50.74
3/19/2019 16:00:00,50.96
3/20/2019 16:00:00,49.87
3/21/2019 16:00:00,50.3
3/22/2019 16:00:00,49.76
3/25/2019 16:00:00,49.03
3/26/2019 16:00:00,49.09
3/27/2019 16:00:00,49.97
3/28/2019 16:00:00,50.32
3/29/2019 16:00:00,51.65
4/1/2019 16:00:00,52.18
4/2/2019 16:00:00,55.33
4/3/2019 16:00:00,57
4/4/2019 16:00:00,57.22
4/5/2019 16:00:00,57.73
4/8/2019 16:00:00,57.71
4/9/2019 16:00:00,56.95
4/10/2019 16:00:00,57.86
4/11/2019 16:00:00,58.39
4/12/2019 16:00:00,58.05
4/15/2019 16:00:00,57.45
4/16/2019 16:00:00,58.11
4/17/2019 16:00:00,58.43
4/18/2019 16:00:00,58.17
4/22/2019 16:00:00,57.75
4/23/2019 16:00:00,58.24
4/24/2019 16:00:00,57.85
4/25/2019 16:00:00,56.71
4/26/2019 16:00:00,57.11
4/29/2019 16:00:00,57.73
4/30/2019 16:00:00,58.29
5/1/2019 16:00:00,57.18
5/2/2019 16:00:00,57.66
5/3/2019 16:00:00,57.8
5/6/2019 16:00:00,57.73
5/7/2019 16:00:00,57.17
5/8/2019 16:00:00,56.45
5/9/2019 16:00:00,56.59
5/10/2019 16:00:00,56.62
5/13/2019 16:00:00,54.8
5/14/2019 16:00:00,55.25
5/15/2019 16:00:00,55.05
5/16/2019 16:00:00,55.38
5/17/2019 16:00:00,54.89
5/20/2019 16:00:00,54.28
5/21/2019 16:00:00,54.83
5/22/2019 16:00:00,54.06
5/23/2019 16:00:00,54
5/24/2019 16:00:00,54.12
5/28/2019 16:00:00,53.88
5/29/2019 16:00:00,53.21
5/30/2019 16:00:00,53.03
5/31/2019 16:00:00,51.5
6/3/2019 16:00:00,52.1
6/4/2019 16:00:00,54.31
6/5/2019 16:00:00,54.94
6/6/2019 16:00:00,54.69
6/7/2019 16:00:00,55.07
6/10/2019 16:00:00,54.73
6/11/2019 16:00:00,54.88
6/12/2019 16:00:00,55.45
6/13/2019 16:00:00,56.52
6/14/2019 16:00:00,55.99
6/17/2019 16:00:00,55.67
6/18/2019 16:00:00,56.03
6/19/2019 16:00:00,56.36
6/20/2019 16:00:00,55.97
6/21/2019 16:00:00,55.99
6/24/2019 16:00:00,56.07
6/25/2019 16:00:00,55.92
6/26/2019 16:00:00,56.38
6/27/2019 16:00:00,56.82
6/28/2019 16:00:00,56.75
7/1/2019 16:00:00,57.79
7/2/2019 16:00:00,58.54
7/3/2019 13:00:00,59.15
7/5/2019 16:00:00,58.7
7/8/2019 16:00:00,59.37
7/9/2019 16:00:00,58.96
7/10/2019 16:00:00,59.47
7/11/2019 16:00:00,60.16
7/12/2019 16:00:00,61.65
7/15/2019 16:00:00,61.7
7/16/2019 16:00:00,63.16
7/17/2019 16:00:00,62.25
7/18/2019 16:00:00,62.66
7/19/2019 16:00:00,60.91
7/22/2019 16:00:00,61.29
7/23/2019 16:00:00,63.09
7/24/2019 16:00:00,63.16
7/25/2019 16:00:00,62.23
7/26/2019 16:00:00,62.16
7/29/2019 16:00:00,62.46
7/30/2019 16:00:00,62.63
7/31/2019 16:00:00,61.04
8/1/2019 16:00:00,60.32
8/2/2019 16:00:00,60.13
8/5/2019 16:00:00,57.82
8/6/2019 16:00:00,58.79
8/7/2019 16:00:00,59.24
8/8/2019 16:00:00,60.03
8/9/2019 16:00:00,59.53
8/12/2019 16:00:00,58.66
8/13/2019 16:00:00,58.84
8/14/2019 16:00:00,57.23
8/15/2019 16:00:00,57.11
8/16/2019 16:00:00,58.04
8/19/2019 16:00:00,58.19
8/20/2019 16:00:00,57.68
8/21/2019 16:00:00,58.01
8/22/2019 16:00:00,57.96
8/23/2019 16:00:00,56.2
8/26/2019 16:00:00,56.28
8/27/2019 16:00:00,56.14
8/28/2019 16:00:00,56.68
8/29/2019 16:00:00,57.88
8/30/2019 16:00:00,57.86
9/3/2019 16:00:00,57.29
9/4/2019 16:00:00,57.23
9/5/2019 16:00:00,58.19
9/6/2019 16:00:00,57.98
9/9/2019 16:00:00,58.11
9/10/2019 16:00:00,58.64
9/11/2019 16:00:00,58.78
9/12/2019 16:00:00,59.44
9/13/2019 16:00:00,60.01
9/16/2019 16:00:00,59.07
9/17/2019 16:00:00,59.37
9/18/2019 16:00:00,59.31
9/19/2019 16:00:00,58.69
9/20/2019 16:00:00,58.63
9/23/2019 16:00:00,58.02
9/24/2019 16:00:00,58
9/25/2019 16:00:00,58.31
9/26/2019 16:00:00,58.78
9/27/2019 16:00:00,58.28
9/30/2019 16:00:00,57.6
10/1/2019 16:00:00,57.01
10/2/2019 16:00:00,54.35
10/3/2019 16:00:00,52.83
10/4/2019 16:00:00,53.81
10/7/2019 16:00:00,53.36
10/8/2019 16:00:00,53.2
10/9/2019 16:00:00,53.92
10/10/2019 16:00:00,53.1
10/11/2019 16:00:00,52.95
10/14/2019 16:00:00,52.99
10/15/2019 16:00:00,53.64
10/16/2019 16:00:00,53.17
10/17/2019 16:00:00,53.37
10/18/2019 16:00:00,53.83
10/21/2019 16:00:00,54.58
10/22/2019 16:00:00,54.65
10/23/2019 16:00:00,53.81
10/24/2019 16:00:00,53.79
10/25/2019 16:00:00,54.6
10/28/2019 16:00:00,55.17
10/29/2019 16:00:00,55.38
10/30/2019 16:00:00,55.32
10/31/2019 16:00:00,55.08
11/1/2019 16:00:00,56.02
11/4/2019 16:00:00,56.88
11/5/2019 16:00:00,57.51
11/6/2019 16:00:00,57.58
11/7/2019 16:00:00,57.66
11/8/2019 16:00:00,57.58
11/11/2019 16:00:00,57.21
11/12/2019 16:00:00,57.22
11/13/2019 16:00:00,56.5
11/14/2019 16:00:00,56.55
11/15/2019 16:00:00,56.85
11/18/2019 16:00:00,57.08
11/19/2019 16:00:00,57.07
11/20/2019 16:00:00,55.67
11/21/2019 16:00:00,55.31
11/22/2019 16:00:00,56.11
11/25/2019 16:00:00,56.35
11/26/2019 16:00:00,57.46
11/27/2019 16:00:00,57.07
11/29/2019 13:00:00,57.31
12/2/2019 16:00:00,56.75
12/3/2019 16:00:00,55.62
12/4/2019 16:00:00,56.06
12/5/2019 16:00:00,55.88
12/6/2019 16:00:00,56.14
12/9/2019 16:00:00,55.8
12/10/2019 16:00:00,55.53
12/11/2019 16:00:00,55.08
12/12/2019 16:00:00,56.69
12/13/2019 16:00:00,56.73
12/16/2019 16:00:00,58.42
12/17/2019 16:00:00,58.69
12/18/2019 16:00:00,58.58
12/19/2019 16:00:00,59.14
12/20/2019 16:00:00,58.97
12/23/2019 16:00:00,59.44
12/24/2019 13:00:00,59.39
12/26/2019 16:00:00,59.56
12/27/2019 16:00:00,59.08
12/30/2019 16:00:00,58.66
12/31/2019 16:00:00,58.48
1/2/2020 16:00:00,59.04
1/3/2020 16:00:00,58.06
1/6/2020 16:00:00,57.66
1/7/2020 16:00:00,57.61
1/8/2020 16:00:00,58.85
1/9/2020 16:00:00,58.96
1/10/2020 16:00:00,59.24
1/13/2020 16:00:00,59.49
1/14/2020 16:00:00,61.45
1/15/2020 16:00:00,61.62
1/16/2020 16:00:00,61.88
1/17/2020 16:00:00,62.03
1/21/2020 16:00:00,60.34
1/22/2020 16:00:00,59.64
1/23/2020 16:00:00,60.27
1/24/2020 16:00:00,58.81
1/27/2020 16:00:00,56.83
1/28/2020 16:00:00,57.48
1/29/2020 16:00:00,56.65
1/30/2020 16:00:00,57.1
1/31/2020 16:00:00,55.74
2/3/2020 16:00:00,56.04
2/4/2020 16:00:00,57.93
2/5/2020 16:00:00,58.89
2/6/2020 16:00:00,58.18
2/7/2020 16:00:00,57.92
2/10/2020 16:00:00,57.71
2/11/2020 16:00:00,58.66
2/12/2020 16:00:00,59.47
2/13/2020 16:00:00,59.13
2/14/2020 16:00:00,58.9
2/18/2020 16:00:00,58.72
2/19/2020 16:00:00,58.51
2/20/2020 16:00:00,58.38
2/21/2020 16:00:00,57.87
2/24/2020 16:00:00,54.23
2/25/2020 16:00:00,50.89
2/26/2020 16:00:00,49.59
2/27/2020 16:00:00,48.19
2/28/2020 16:00:00,46.13
3/2/2020 16:00:00,47.16
3/3/2020 16:00:00,46.18
3/4/2020 16:00:00,48.5
3/5/2020 16:00:00,45.01
3/6/2020 16:00:00,45.89
3/9/2020 16:00:00,43.52
3/10/2020 16:00:00,45.47
3/11/2020 16:00:00,42.67
3/12/2020 16:00:00,33.71
3/13/2020 16:00:00,38.36
3/16/2020 16:00:00,35.81
3/17/2020 16:00:00,31.74
3/18/2020 16:00:00,23.49
3/19/2020 16:00:00,21.51
3/20/2020 16:00:00,21.35
3/23/2020 16:00:00,22.22
3/24/2020 16:00:00,26.89
3/25/2020 16:00:00,31.1
3/26/2020 16:00:00,31.7
3/27/2020 16:00:00,29.55
3/30/2020 16:00:00,28.67
3/31/2020 16:00:00,28.53
4/1/2020 16:00:00,23.87
4/2/2020 16:00:00,22.68
4/3/2020 16:00:00,22.48
4/6/2020 16:00:00,22.32
4/7/2020 16:00:00,22.25
4/8/2020 16:00:00,23.23
4/9/2020 16:00:00,24.39
4/13/2020 16:00:00,23.25
4/14/2020 16:00:00,24.54
4/15/2020 16:00:00,24.35
4/16/2020 16:00:00,22.78
4/17/2020 16:00:00,24.27
4/20/2020 16:00:00,23.64
4/21/2020 16:00:00,23.1
4/22/2020 16:00:00,22.47
4/23/2020 16:00:00,22.48
4/24/2020 16:00:00,22.41
4/27/2020 16:00:00,22.16
4/28/2020 16:00:00,24.34
4/29/2020 16:00:00,27.32
4/30/2020 16:00:00,25.91
5/1/2020 16:00:00,24.12
5/4/2020 16:00:00,22.57
5/5/2020 16:00:00,21.71
5/6/2020 16:00:00,21
5/7/2020 16:00:00,21.68
5/8/2020 16:00:00,22.72
5/11/2020 16:00:00,22.01
5/12/2020 16:00:00,21.03
5/13/2020 16:00:00,19.41
5/14/2020 16:00:00,19.38
5/15/2020 16:00:00,19.19
5/18/2020 16:00:00,21.86
5/19/2020 16:00:00,21.76
5/20/2020 16:00:00,22.72
5/21/2020 16:00:00,23.16
5/22/2020 16:00:00,22.69
5/26/2020 16:00:00,25.65
5/27/2020 16:00:00,26.32
5/28/2020 16:00:00,25.66
5/29/2020 16:00:00,25.21
6/1/2020 16:00:00,26.17
6/2/2020 16:00:00,26.41
6/3/2020 16:00:00,28.47
6/4/2020 16:00:00,32.38
6/5/2020 16:00:00,34.16
6/8/2020 16:00:00,36.97
6/9/2020 16:00:00,34.17
6/10/2020 16:00:00,31.64
6/11/2020 16:00:00,27.2
6/12/2020 16:00:00,30.43
6/15/2020 16:00:00,30.46
6/16/2020 16:00:00,31.3
6/17/2020 16:00:00,30.72
6/18/2020 16:00:00,30.79
6/19/2020 16:00:00,29.51
6/22/2020 16:00:00,29.31
6/23/2020 16:00:00,29.64
6/24/2020 16:00:00,27.34
6/25/2020 16:00:00,28.01
6/26/2020 16:00:00,26.91
6/29/2020 16:00:00,28.61
6/30/2020 16:00:00,28.05
7/1/2020 16:00:00,27.7
7/2/2020 16:00:00,27.72
7/6/2020 16:00:00,28.44
7/7/2020 16:00:00,27.01
7/8/2020 16:00:00,27.01
7/9/2020 16:00:00,25.65
7/10/2020 16:00:00,27.09
7/13/2020 16:00:00,26.82
7/14/2020 16:00:00,26.11
7/15/2020 16:00:00,28.6
7/16/2020 16:00:00,27.26
7/17/2020 16:00:00,27.05
